Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m)
0.0,0.0077830970397147,10.584000205993652,10.584000205993652,26.004680132562275,0.0,0.0,107.0,133.0,133.0,133.4290008544922,0.00216197139992075,2.940000057220459,,,,,0.0
0.05,0.0064663964015147,10.747439861297607,10.66572003364563,26.003688347114625,9.777001105248928e-05,0.1553902924060821,107.0,133.0,133.0,133.4290008544922,0.0017962212226429722,2.9853999614715576,-0.007315003545555559,0.9079980850219727,,,0.0
0.1,0.0018501199464615,7.768655776977541,9.7000319480896,26.00356453172729,0.0001275630202144,0.2799077928066253,107.0,133.0,133.0,133.4290008544922,0.0005139222073504167,2.157959938049317,-0.02564598030585111,-16.548800468444814,,,0.0
0.15,0.0028953298791086,4.894776105880743,8.498717987537386,26.00381647367235,0.0001632309868,0.3635719940066337,107.0,133.0,133.0,133.4290008544922,0.0008042582997523889,1.3596600294113175,0.005806721848039446,-15.96599817275999,,,0.0
0.2,0.0031730521611822,0.2858883018613525,6.856152050402178,26.00396476487017,0.000206604017876,0.392206996679306,107.0,133.0,133.0,133.4290008544922,0.0008814033781061666,0.07941341718370902,0.0015429015670755538,-25.60493224455216,,,0.0
0.25,0.003039888353761,1.2601333397479657,5.923482265293143,26.00389699922387,0.0002501679700799,0.4046059995889663,107.0,133.0,133.0,133.4290008544922,0.0008444134316002777,0.3500370388188794,-0.0007397989301177789,5.412472432703408,,,0.0
0.3,0.002718743049108,1.81846296546511,5.337050936746281,26.0037888170086,0.0002900690305978,0.4271130040287971,107.0,133.0,133.0,133.4290008544922,0.0007552064025299999,0.5051286015180861,-0.0017841405814055557,3.101831253984136,,,0.0
0.35,0.0023241326097239,2.0269728720120805,4.923291178654506,26.003683521903607,0.0003247839631512,0.4544373005628586,107.0,133.0,133.0,133.4290008544922,0.0006455923915899722,0.5630480200033557,-0.0021922802188005545,1.1583883697053923,,,0.0
0.4,0.00192691216925,1.9688721142311905,4.595022393718582,26.00360544311376,0.00035389396362,0.4823819994926452,107.0,133.0,133.0,133.4290008544922,0.0005352533803472222,0.5469089206197751,-0.0022067802248549977,-0.32278198767161176,,,0.0
0.45,0.0015675238011154,1.7295322128948023,4.308473375636204,26.00356026760075,0.000377733958885,0.507939800620079,107.0,133.0,133.0,133.4290008544922,0.0004354232780876111,0.4804256146930006,-0.001996602045192223,-1.329666118535491,-0.002231630739828122,,0.0
0.5,0.000235701803873,1.387136416372912,3.38878699667413,26.00354176904908,0.0003903940087184,0.5292419008910656,107.0,133.0,133.0,133.4290008544922,6.547272329805556e-05,0.3853156712146978,-0.007399011095791112,-1.9021988695660568,-0.001924350077340275,,0.0
0.55,0.0005473046428739,1.00696340226384,2.4147393507707533,26.00353936392975,0.0003966139629483,0.5454073902219534,107.0,133.0,133.0,133.4290008544922,0.00015202906746497223,0.27971205618440004,0.0017311268833383317,-2.112072300605953,-0.0013508716909968997,,0.0
0.6000000000000001,0.0006537926240036,0.6386228197041549,1.701736055043415,26.003543424550347,0.0004053140291944,0.5563361998647451,107.0,133.0,133.0,133.4290008544922,0.00018160906222322224,0.1773952276955986,0.0005915998951649997,-2.046336569776027,-0.0007692598524314604,,0.0
0.65,0.0006524210864973,0.3157479828586211,1.2438332427412029,26.0035477237661,0.0004145440179854,0.5624877996742725,107.0,133.0,133.0,133.4290008544922,0.00018122807958258333,0.08770777301628364,-7.619652812778179e-06,-1.7937490935863014,-0.0004004468674040409,,0.0
0.7000000000000001,0.0005969092046667,0.05750502296999,1.220994914852067,26.003549589606585,0.0004231639904901,0.5646666008979082,107.0,133.0,133.0,133.4290008544922,0.00016580811240741666,0.01597361749166389,-0.00030839934350333304,-1.4346831104923938,-0.0002825319618599741,,0.0
